latitude,longitude,sst_c,clim_sst,anomaly_c
53.4100,-4.9100,15.8300,15.5080,0.3220
53.4100,-4.8900,15.8600,15.5820,0.2780
53.4100,-4.8700,15.9100,15.6480,0.2620
53.4100,-4.8500,16.0100,15.7100,0.3000
53.4100,-4.8300,16.0500,15.7820,0.2680
53.4100,-4.8100,16.1200,15.8440,0.2760
53.4100,-4.7900,16.2500,15.8980,0.3520
53.4100,-4.7700,16.3800,15.9480,0.4320
53.4100,-4.7500,16.4900,15.9900,0.5000
53.4100,-4.7300,16.6200,16.0120,0.6080
53.4100,-4.7100,16.6800,16.0460,0.6340
53.4100,-4.6900,16.7100,16.0500,0.6600
53.4100,-4.6700,16.7600,16.0740,0.6860
53.4100,-4.6500,16.8400,16.0940,0.7460
53.4100,-4.6300,16.8500,16.1120,0.7380
53.4100,-4.6100,16.9100,16.1320,0.7780
53.4100,-4.5900,16.9400,16.1460,0.7940
53.4100,-4.5700,16.9800,16.1520,0.8280
53.4100,-4.5500,17.0000,16.1600,0.8400
53.4100,-4.2700,17.6700,16.2840,1.3860
53.4100,-4.2500,17.7000,16.3220,1.3780
53.4100,-4.2300,17.7400,16.3660,1.3740
53.4100,-4.2100,17.7600,16.4000,1.3600
53.4100,-4.1900,17.7600,16.4480,1.3120
53.4100,-4.1700,17.7600,16.4500,1.3100
53.4100,-4.1500,17.7700,16.4560,1.3140
53.4100,-4.1300,17.8100,16.4540,1.3560
53.4100,-4.1100,17.8400,16.4840,1.3560
53.4100,-4.0900,17.8100,16.5080,1.3020
53.4100,-4.0700,17.8500,16.5260,1.3240
53.4100,-4.0500,17.9000,16.5280,1.3720
53.4100,-4.0300,17.9500,16.5300,1.4200
53.4100,-4.0100,18.0000,16.5300,1.4700
53.4100,-3.9900,18.0400,16.5400,1.5000
53.4100,-3.9700,18.1000,16.5620,1.5380
53.4100,-3.9500,18.1600,16.5900,1.5700
53.4100,-3.9300,18.2300,16.6360,1.5940
53.4100,-3.9100,18.3100,16.6820,1.6280
53.4100,-3.8900,18.3900,16.7480,1.6420
53.4100,-3.8700,18.4800,16.8040,1.6760
53.4100,-3.8500,18.5500,16.8520,1.6980
53.4100,-3.8300,18.5900,16.8980,1.6920
53.4100,-3.8100,18.6400,16.9360,1.7040
53.4100,-3.7900,18.7200,16.9720,1.7480
53.4100,-3.7700,18.7800,16.9980,1.7820
53.4100,-3.7500,18.8200,17.0240,1.7960
53.4100,-3.7300,18.8600,17.0460,1.8140
53.4100,-3.7100,18.9200,17.0780,1.8420
53.4100,-3.6900,18.9700,17.1220,1.8480
53.4100,-3.6700,19.0100,17.1520,1.8580
53.4100,-3.6500,19.0600,17.1860,1.8740
53.4100,-3.6300,19.1200,17.2200,1.9000
53.4100,-3.6100,19.1400,17.2540,1.8860
53.4100,-3.5900,19.1600,17.2880,1.8720
53.4100,-3.5700,19.1600,17.3160,1.8440
53.4100,-3.5500,19.1800,17.3380,1.8420
53.4100,-3.5300,19.2000,17.3640,1.8360
53.4100,-3.5100,19.2200,17.3780,1.8420
53.4100,-3.4900,19.2500,17.3980,1.8520
53.4100,-3.4700,19.2700,17.4060,1.8640
53.4100,-3.4500,19.3000,17.4260,1.8740
53.4100,-3.4300,19.3300,17.4380,1.8920
53.4100,-3.4100,19.3700,17.4520,1.9180
53.4100,-3.3900,19.4100,17.4600,1.9500
53.4100,-3.3700,19.4400,17.4700,1.9700
53.4100,-3.3500,19.4600,17.4960,1.9640
53.4100,-3.3300,19.4800,17.5160,1.9640
53.4100,-3.3100,19.4800,17.5520,1.9280
53.4100,-3.2900,19.4800,17.5820,1.8980
53.4100,-3.2700,19.4600,17.6180,1.8420
53.4100,-3.2500,19.4300,17.6480,1.7820
53.4100,-3.2300,19.4000,17.6700,1.7300
53.4100,-3.2100,19.3500,17.6880,1.6620
53.4100,-3.1900,19.2900,17.7060,1.5840
53.4100,-3.1700,19.2300,17.7240,1.5060
53.4100,-3.1500,19.2000,17.7380,1.4620
53.4100,-3.0100,19.1200,17.7240,1.3960
53.4300,-6.1100,16.9900,15.7260,1.2640
53.4300,-6.0900,16.9200,15.7380,1.1820
53.4300,-6.0700,16.8600,15.7420,1.1180
53.4300,-6.0500,16.7900,15.7520,1.0380
53.4300,-6.0300,16.7600,15.7500,1.0100
53.4300,-6.0100,16.6800,15.7340,0.9460
53.4300,-5.9900,16.6100,15.7100,0.9000
53.4300,-5.9700,16.5300,15.6780,0.8520
53.4300,-5.9500,16.4900,15.6500,0.8400
53.4300,-5.9300,16.4400,15.6260,0.8140
53.4300,-5.9100,16.4200,15.6060,0.8140
53.4300,-5.8900,16.3900,15.5860,0.8040
53.4300,-5.8700,16.3800,15.5680,0.8120
53.4300,-5.8500,16.3300,15.5460,0.7840
53.4300,-5.8300,16.3200,15.5140,0.8060
53.4300,-5.8100,16.2600,15.4760,0.7840
53.4300,-5.7900,16.2400,15.4340,0.8060
53.4300,-5.7700,16.1800,15.3900,0.7900
53.4300,-5.7500,16.1400,15.3440,0.7960
53.4300,-5.7300,16.0900,15.3060,0.7840
53.4300,-5.7100,16.0200,15.2620,0.7580
53.4300,-5.6900,16.0200,15.2320,0.7880
53.4300,-5.6700,15.9700,15.2060,0.7640
53.4300,-5.6500,15.9400,15.1840,0.7560
53.4300,-5.6300,15.9000,15.1660,0.7340
53.4300,-5.6100,15.8900,15.1460,0.7440
53.4300,-5.5900,15.8500,15.1280,0.7220
53.4300,-5.5700,15.7900,15.1080,0.6820
53.4300,-5.5500,15.7800,15.1020,0.6780
53.4300,-5.5300,15.7100,15.0860,0.6240
53.4300,-5.5100,15.6500,15.0860,0.5640
53.4300,-5.4900,15.5600,15.0900,0.4700
53.4300,-5.4700,15.4900,15.0860,0.4040
53.4300,-5.4500,15.4100,15.0820,0.3280
53.4300,-5.4300,15.3300,15.0660,0.2640
53.4300,-5.4100,15.2700,15.0460,0.2240
53.4300,-5.3900,15.2700,15.0140,0.2560
53.4300,-5.3700,15.2800,14.9580,0.3220
53.4300,-5.3500,15.3200,14.9160,0.4040
53.4300,-5.3300,15.2800,14.8720,0.4080
53.4300,-5.3100,15.2600,14.8220,0.4380
53.4300,-5.2900,15.2400,14.7840,0.4560
53.4300,-5.2700,15.1900,14.7600,0.4300
53.4300,-5.2500,15.1300,14.7480,0.3820
53.4300,-5.2300,15.0700,14.7440,0.3260
53.4300,-5.2100,15.0300,14.7540,0.2760
53.4300,-5.1900,15.0000,14.7540,0.2460
53.4300,-5.1700,15.0100,14.7660,0.2440
53.4300,-5.1500,15.0300,14.7900,0.2400
53.4300,-5.1300,15.0400,14.8200,0.2200
53.4300,-5.1100,15.0600,14.8720,0.1880
53.4300,-5.0900,15.1100,14.9200,0.1900
53.4300,-5.0700,15.1900,14.9760,0.2140
53.4300,-5.0500,15.3000,15.0300,0.2700
53.4300,-5.0300,15.4100,15.0760,0.3340
53.4300,-5.0100,15.4900,15.1300,0.3600
53.4300,-4.9900,15.5300,15.1940,0.3360
53.4300,-4.9700,15.5500,15.2620,0.2880
53.4300,-4.9500,15.6200,15.3220,0.2980
53.4300,-4.9300,15.6800,15.4080,0.2720
53.4300,-4.9100,15.7500,15.4880,0.2620
53.4300,-4.8900,15.7900,15.5640,0.2260
53.4300,-4.8700,15.8800,15.6380,0.2420
53.4300,-4.8500,15.9500,15.7220,0.2280
53.4300,-4.8300,15.9900,15.7940,0.1960
53.4300,-4.8100,16.0900,15.8640,0.2260
53.4300,-4.7900,16.2700,15.9120,0.3580
53.4300,-4.7700,16.4000,15.9700,0.4300
53.4300,-4.7500,16.5200,15.9940,0.5260
53.4300,-4.7300,16.6000,16.0300,0.5700
53.4300,-4.7100,16.6700,16.0480,0.6220
53.4300,-4.6900,16.7200,16.0760,0.6440
53.4300,-4.6700,16.7900,16.0900,0.7000
53.4300,-4.6500,16.8300,16.0940,0.7360
53.4300,-4.6300,16.8700,16.1180,0.7520
53.4300,-4.6100,16.9300,16.1320,0.7980
53.4300,-4.5900,16.9600,16.1340,0.8260
53.4300,-4.5700,16.9900,16.1460,0.8440
53.4300,-4.5500,16.9800,16.1460,0.8340
53.4300,-4.5300,17.0100,16.1400,0.8700
53.4300,-4.5100,17.1100,16.1340,0.9760
53.4300,-4.4900,17.2000,16.1320,1.0680
53.4300,-4.4700,17.2800,16.1320,1.1480
53.4300,-4.4500,17.3500,16.1300,1.2200
53.4300,-4.4100,17.5200,16.1440,1.3760
53.4300,-4.3900,17.5300,16.1540,1.3760
53.4300,-4.3700,17.5400,16.1700,1.3700
53.4300,-4.3500,17.5600,16.1540,1.4060
53.4300,-4.3300,17.5300,16.1460,1.3840
53.4300,-4.3100,17.5200,16.1560,1.3640
53.4300,-4.2900,17.5400,16.1940,1.3460
53.4300,-4.2700,17.5700,16.2320,1.3380
53.4300,-4.2500,17.5900,16.2440,1.3460
53.4300,-4.2300,17.6100,16.2860,1.3240
53.4300,-4.2100,17.6500,16.3100,1.3400
53.4300,-4.1900,17.6400,16.3460,1.2940
53.4300,-4.1700,17.6800,16.3700,1.3100
53.4300,-4.1500,17.6900,16.3820,1.3080
53.4300,-4.1300,17.6500,16.4040,1.2460
53.4300,-4.1100,17.6400,16.4240,1.2160
53.4300,-4.0900,17.6800,16.4380,1.2420
53.4300,-4.0700,17.7200,16.4600,1.2600
53.4300,-4.0500,17.7700,16.4740,1.2960
53.4300,-4.0300,17.8200,16.4800,1.3400
53.4300,-4.0100,17.8700,16.4860,1.3840
53.4300,-3.9900,17.9300,16.4820,1.4480
53.4300,-3.9700,17.9600,16.4900,1.4700
53.4300,-3.9500,18.0200,16.5100,1.5100
53.4300,-3.9300,18.0700,16.5480,1.5220
53.4300,-3.9100,18.1400,16.6060,1.5340
53.4300,-3.8900,18.2200,16.6580,1.5620
53.4300,-3.8700,18.3300,16.7100,1.6200
53.4300,-3.8500,18.4100,16.7600,1.6500
53.4300,-3.8300,18.4500,16.7940,1.6560
53.4300,-3.8100,18.5100,16.8260,1.6840
53.4300,-3.7900,18.6000,16.8640,1.7360
53.4300,-3.7700,18.6300,16.8920,1.7380
53.4300,-3.7500,18.6800,16.9220,1.7580
53.4300,-3.7300,18.7100,16.9560,1.7540
53.4300,-3.7100,18.7700,16.9960,1.7740
53.4300,-3.6900,18.8200,17.0360,1.7840
53.4300,-3.6700,18.8700,17.0760,1.7940
53.4300,-3.6500,18.9200,17.1060,1.8140
53.4300,-3.6300,18.9800,17.1420,1.8380
53.4300,-3.6100,19.0200,17.1760,1.8440
53.4300,-3.5900,19.0200,17.2180,1.8020
53.4300,-3.5700,19.0500,17.2500,1.8000
53.4300,-3.5500,19.0700,17.2760,1.7940
53.4300,-3.5300,19.1000,17.3000,1.8000
53.4300,-3.5100,19.1400,17.3200,1.8200
53.4300,-3.4900,19.1500,17.3360,1.8140
53.4300,-3.4700,19.1800,17.3600,1.8200
53.4300,-3.4500,19.2200,17.3720,1.8480
53.4300,-3.4300,19.2600,17.3940,1.8660
53.4300,-3.4100,19.3000,17.4140,1.8860
53.4300,-3.3900,19.3300,17.4340,1.8960
53.4300,-3.3700,19.3700,17.4500,1.9200
53.4300,-3.3500,19.4100,17.4800,1.9300
53.4300,-3.3300,19.4400,17.5040,1.9360
53.4300,-3.3100,19.4600,17.5360,1.9240
53.4300,-3.2900,19.4600,17.5700,1.8900
53.4300,-3.2700,19.4500,17.6100,1.8400
53.4300,-3.2500,19.4200,17.6440,1.7760
53.4300,-3.2300,19.3800,17.6720,1.7080
53.4300,-3.2100,19.3300,17.6900,1.6400
53.4300,-3.1900,19.2900,17.7140,1.5760
53.4300,-3.1700,19.2400,17.7380,1.5020
53.4300,-3.1500,19.2000,17.7500,1.4500
53.4300,-3.1300,19.1700,17.7600,1.4100
53.4300,-3.1100,19.1400,17.7620,1.3780
53.4300,-3.0900,19.1200,17.7600,1.3600
53.4300,-3.0300,19.0800,17.7220,1.3580
53.4300,-3.0100,19.0900,17.7280,1.3620
53.4500,-6.1300,17.0400,15.7000,1.3400
53.4500,-6.1100,16.9700,15.7180,1.2520
53.4500,-6.0900,16.9000,15.7320,1.1680
53.4500,-6.0700,16.8200,15.7300,1.0900
53.4500,-6.0500,16.7500,15.7360,1.0140
53.4500,-6.0300,16.7000,15.7200,0.9800
53.4500,-6.0100,16.6500,15.7020,0.9480
53.4500,-5.9900,16.5800,15.6740,0.9060
53.4500,-5.9700,16.5300,15.6520,0.8780
53.4500,-5.9500,16.4900,15.6280,0.8620
53.4500,-5.9300,16.4700,15.6120,0.8580
53.4500,-5.9100,16.4600,15.5940,0.8660
53.4500,-5.8900,16.4700,15.5880,0.8820
53.4500,-5.8700,16.4700,15.5680,0.9020
53.4500,-5.8500,16.4200,15.5480,0.8720
53.4500,-5.8300,16.4000,15.5320,0.8680
53.4500,-5.8100,16.3200,15.4940,0.8260
53.4500,-5.7900,16.2700,15.4600,0.8100
53.4500,-5.7700,16.2300,15.4240,0.8060
53.4500,-5.7500,16.2000,15.3940,0.8060
53.4500,-5.7300,16.1400,15.3580,0.7820
53.4500,-5.7100,16.1000,15.3320,0.7680
53.4500,-5.6900,16.0800,15.3020,0.7780
53.4500,-5.6700,16.0500,15.2720,0.7780
53.4500,-5.6500,16.0300,15.2480,0.7820
53.4500,-5.6300,16.0100,15.2200,0.7900
53.4500,-5.6100,15.9900,15.1940,0.7960
53.4500,-5.5900,15.9300,15.1740,0.7560
53.4500,-5.5700,15.8800,15.1380,0.7420
53.4500,-5.5500,15.8100,15.1200,0.6900
53.4500,-5.5300,15.7700,15.1100,0.6600
53.4500,-5.5100,15.7100,15.1040,0.6060
53.4500,-5.4900,15.6900,15.1020,0.5880
53.4500,-5.4700,15.6000,15.1060,0.4940
53.4500,-5.4500,15.5100,15.1080,0.4020
53.4500,-5.4300,15.4300,15.0900,0.3400
53.4500,-5.4100,15.4000,15.0660,0.3340
53.4500,-5.3900,15.3500,15.0220,0.3280
53.4500,-5.3700,15.3300,14.9740,0.3560
53.4500,-5.3500,15.2900,14.9120,0.3780
53.4500,-5.3300,15.2500,14.8600,0.3900
53.4500,-5.3100,15.2100,14.8040,0.4060
53.4500,-5.2900,15.1700,14.7620,0.4080
53.4500,-5.2700,15.1400,14.7340,0.4060
53.4500,-5.2500,15.0800,14.7100,0.3700
53.4500,-5.2300,15.0500,14.7140,0.3360
53.4500,-5.2100,15.0400,14.7100,0.3300
53.4500,-5.1900,14.9900,14.7200,0.2700
53.4500,-5.1700,15.0100,14.7400,0.2700
53.4500,-5.1500,15.0200,14.7720,0.2480
53.4500,-5.1300,15.0400,14.8080,0.2320
53.4500,-5.1100,15.1000,14.8620,0.2380
53.4500,-5.0900,15.1900,14.9100,0.2800
53.4500,-5.0700,15.2400,14.9680,0.2720
53.4500,-5.0500,15.3200,15.0180,0.3020
53.4500,-5.0300,15.3800,15.0700,0.3100
53.4500,-5.0100,15.4900,15.1200,0.3700
53.4500,-4.9900,15.5400,15.1780,0.3620
53.4500,-4.9700,15.5700,15.2460,0.3240
53.4500,-4.9500,15.6500,15.3100,0.3400
53.4500,-4.9300,15.7000,15.3880,0.3120
53.4500,-4.9100,15.7800,15.4660,0.3140
53.4500,-4.8900,15.8100,15.5520,0.2580
53.4500,-4.8700,15.8700,15.6240,0.2460
53.4500,-4.8500,15.9400,15.7080,0.2320
53.4500,-4.8300,16.0200,15.7820,0.2380
53.4500,-4.8100,16.1300,15.8480,0.2820
53.4500,-4.7900,16.2800,15.9000,0.3800
53.4500,-4.7700,16.4000,15.9540,0.4460
53.4500,-4.7500,16.5300,15.9860,0.5440
53.4500,-4.7300,16.6000,16.0060,0.5940
53.4500,-4.7100,16.6900,16.0280,0.6620
53.4500,-4.6900,16.7200,16.0360,0.6840
53.4500,-4.6700,16.8000,16.0580,0.7420
53.4500,-4.6500,16.8300,16.0700,0.7600
53.4500,-4.6300,16.9000,16.0880,0.8120
53.4500,-4.6100,16.9000,16.1000,0.8000
53.4500,-4.5900,16.9100,16.1180,0.7920
53.4500,-4.5700,16.9200,16.1280,0.7920
53.4500,-4.5500,16.9600,16.1340,0.8260
53.4500,-4.5300,17.0100,16.1320,0.8780
53.4500,-4.5100,17.0800,16.1100,0.9700
53.4500,-4.4900,17.1500,16.1160,1.0340
53.4500,-4.4700,17.2200,16.1040,1.1160
53.4500,-4.4500,17.3400,16.1140,1.2260
53.4500,-4.4300,17.4400,16.1200,1.3200
53.4500,-4.4100,17.4900,16.1200,1.3700
53.4500,-4.3900,17.5500,16.1320,1.4180
53.4500,-4.3700,17.5400,16.1200,1.4200
53.4500,-4.3500,17.5400,16.1140,1.4260
53.4500,-4.3300,17.5200,16.1040,1.4160
53.4500,-4.3100,17.4900,16.1000,1.3900
53.4500,-4.2900,17.4800,16.1400,1.3400
53.4500,-4.2700,17.5000,16.1580,1.3420
53.4500,-4.2500,17.5000,16.1700,1.3300
53.4500,-4.2300,17.5600,16.1940,1.3660
53.4500,-4.2100,17.6000,16.2180,1.3820
53.4500,-4.1900,17.5900,16.2380,1.3520
53.4500,-4.1700,17.6100,16.2660,1.3440
53.4500,-4.1500,17.5600,16.3000,1.2600
53.4500,-4.1300,17.5800,16.3140,1.2660
53.4500,-4.1100,17.5700,16.3340,1.2360
53.4500,-4.0900,17.6100,16.3780,1.2320
53.4500,-4.0700,17.6300,16.3900,1.2400
53.4500,-4.0500,17.6700,16.4040,1.2660
53.4500,-4.0300,17.7000,16.4260,1.2740
53.4500,-4.0100,17.7500,16.4360,1.3140
53.4500,-3.9900,17.7900,16.4420,1.3480
53.4500,-3.9700,17.8500,16.4440,1.4060
53.4500,-3.9500,17.8900,16.4620,1.4280
53.4500,-3.9300,17.9200,16.4900,1.4300
53.4500,-3.9100,18.0100,16.5260,1.4840
53.4500,-3.8900,18.0700,16.5800,1.4900
53.4500,-3.8700,18.1500,16.6220,1.5280
53.4500,-3.8500,18.2600,16.6640,1.5960
53.4500,-3.8300,18.3200,16.6920,1.6280
53.4500,-3.8100,18.3900,16.7160,1.6740
53.4500,-3.7900,18.4600,16.7500,1.7100
53.4500,-3.7700,18.5000,16.7860,1.7140
53.4500,-3.7500,18.5400,16.8180,1.7220
53.4500,-3.7300,18.5800,16.8580,1.7220
53.4500,-3.7100,18.6300,16.9040,1.7260
53.4500,-3.6900,18.6600,16.9460,1.7140
53.4500,-3.6700,18.7200,16.9860,1.7340
53.4500,-3.6500,18.7800,17.0220,1.7580
53.4500,-3.6300,18.8200,17.0540,1.7660
53.4500,-3.6100,18.8900,17.0980,1.7920
53.4500,-3.5900,18.9100,17.1320,1.7780
53.4500,-3.5700,18.9500,17.1680,1.7820
53.4500,-3.5500,18.9700,17.1980,1.7720
53.4500,-3.5300,19.0200,17.2260,1.7940
53.4500,-3.5100,19.0500,17.2520,1.7980
53.4500,-3.4900,19.0700,17.2760,1.7940
53.4500,-3.4700,19.1000,17.3040,1.7960
53.4500,-3.4500,19.1300,17.3280,1.8020
53.4500,-3.4300,19.1500,17.3560,1.7940
53.4500,-3.4100,19.1900,17.3820,1.8080
53.4500,-3.3900,19.2400,17.4160,1.8240
53.4500,-3.3700,19.2800,17.4420,1.8380
53.4500,-3.3500,19.3300,17.4760,1.8540
53.4500,-3.3300,19.3800,17.5020,1.8780
53.4500,-3.3100,19.4200,17.5400,1.8800
53.4500,-3.2900,19.4300,17.5720,1.8580
53.4500,-3.2700,19.4300,17.6080,1.8220
53.4500,-3.2500,19.4000,17.6380,1.7620
53.4500,-3.2300,19.3700,17.6680,1.7020
53.4500,-3.2100,19.3300,17.7020,1.6280
53.4500,-3.1900,19.3000,17.7260,1.5740
53.4500,-3.1700,19.2500,17.7520,1.4980
53.4500,-3.1500,19.2200,17.7700,1.4500
53.4500,-3.1300,19.1800,17.7780,1.4020
53.4500,-3.1100,19.1500,17.7760,1.3740
53.4500,-3.0900,19.1300,17.7580,1.3720
53.4500,-3.0700,19.1100,17.7440,1.3660
53.4500,-3.0500,19.0900,17.7300,1.3600
53.4500,-3.0300,19.0800,17.7260,1.3540
53.4700,-6.1500,17.1500,15.6560,1.4940
53.4700,-6.1100,16.9600,15.6960,1.2640
53.4700,-6.0900,16.8900,15.6920,1.1980
53.4700,-6.0700,16.8200,15.6900,1.1300
53.4700,-6.0500,16.7300,15.6940,1.0360
53.4700,-6.0300,16.6600,15.6820,0.9780
53.4700,-6.0100,16.5900,15.6480,0.9420
53.4700,-5.9900,16.5600,15.6220,0.9380
53.4700,-5.9700,16.5200,15.5980,0.9220
53.4700,-5.9500,16.5100,15.5940,0.9160
53.4700,-5.9300,16.5100,15.5900,0.9200
53.4700,-5.9100,16.5200,15.5840,0.9360
53.4700,-5.8900,16.5200,15.5760,0.9440
53.4700,-5.8700,16.5100,15.5680,0.9420
53.4700,-5.8500,16.4800,15.5520,0.9280
53.4700,-5.8300,16.4300,15.5280,0.9020
53.4700,-5.8100,16.4000,15.5020,0.8980
53.4700,-5.7900,16.3400,15.4780,0.8620
53.4700,-5.7700,16.3000,15.4500,0.8500
53.4700,-5.7500,16.2500,15.4320,0.8180
53.4700,-5.7300,16.1900,15.4080,0.7820
53.4700,-5.7100,16.1700,15.3940,0.7760
53.4700,-5.6900,16.1200,15.3660,0.7540
53.4700,-5.6700,16.0900,15.3420,0.7480
53.4700,-5.6500,16.0800,15.3120,0.7680
53.4700,-5.6300,16.1300,15.2800,0.8500
53.4700,-5.6100,16.1300,15.2420,0.8880
53.4700,-5.5900,16.0700,15.2160,0.8540
53.4700,-5.5700,15.9900,15.1840,0.8060
53.4700,-5.5500,15.9500,15.1520,0.7980
53.4700,-5.5300,15.8600,15.1300,0.7300
53.4700,-5.5100,15.7900,15.1200,0.6700
53.4700,-5.4900,15.7600,15.1240,0.6360
53.4700,-5.4700,15.6900,15.1260,0.5640
53.4700,-5.4500,15.5900,15.1240,0.4660
53.4700,-5.4300,15.5100,15.1080,0.4020
53.4700,-5.4100,15.4700,15.0760,0.3940
53.4700,-5.3900,15.3800,15.0260,0.3540
53.4700,-5.3700,15.3300,14.9700,0.3600
53.4700,-5.3500,15.2600,14.9100,0.3500
53.4700,-5.3300,15.1900,14.8520,0.3380
53.4700,-5.3100,15.1700,14.8060,0.3640
53.4700,-5.2900,15.1800,14.7560,0.4240
53.4700,-5.2700,15.1600,14.7240,0.4360
53.4700,-5.2500,15.1300,14.6920,0.4380
53.4700,-5.2300,15.0900,14.6880,0.4020
53.4700,-5.2100,15.0800,14.6940,0.3860
53.4700,-5.1900,15.0700,14.7020,0.3680
53.4700,-5.1700,15.0400,14.7300,0.3100
53.4700,-5.1500,15.0700,14.7660,0.3040
53.4700,-5.1300,15.0700,14.8220,0.2480
53.4700,-5.1100,15.1200,14.8660,0.2540
53.4700,-5.0900,15.1500,14.9200,0.2300
53.4700,-5.0700,15.2500,14.9820,0.2680
53.4700,-5.0500,15.3100,15.0360,0.2740
53.4700,-5.0300,15.4000,15.0860,0.3140
53.4700,-5.0100,15.4800,15.1320,0.3480
53.4700,-4.9900,15.5400,15.1780,0.3620
53.4700,-4.9700,15.5700,15.2400,0.3300
53.4700,-4.9500,15.6300,15.2960,0.3340
53.4700,-4.9300,15.7200,15.3740,0.3460
53.4700,-4.9100,15.8300,15.4480,0.3820
53.4700,-4.8900,15.9200,15.5180,0.4020
53.4700,-4.8700,15.9800,15.6020,0.3780
53.4700,-4.8500,15.9700,15.6840,0.2860
53.4700,-4.8300,16.0500,15.7480,0.3020
53.4700,-4.8100,16.1700,15.8160,0.3540
53.4700,-4.7900,16.2700,15.8620,0.4080
53.4700,-4.7700,16.4100,15.9100,0.5000
53.4700,-4.7500,16.5100,15.9300,0.5800
53.4700,-4.7300,16.5600,15.9420,0.6180
53.4700,-4.7100,16.6700,15.9740,0.6960
53.4700,-4.6900,16.7200,16.0080,0.7120
53.4700,-4.6700,16.7800,16.0100,0.7700
53.4700,-4.6500,16.8100,16.0120,0.7980
53.4700,-4.6300,16.8400,16.0260,0.8140
53.4700,-4.6100,16.8400,16.0400,0.8000
53.4700,-4.5900,16.8500,16.0600,0.7900
53.4700,-4.5700,16.9000,16.0700,0.8300
53.4700,-4.5500,16.9300,16.0840,0.8460
53.4700,-4.5300,16.9800,16.0920,0.8880
53.4700,-4.5100,16.9900,16.0860,0.9040
53.4700,-4.4900,17.0700,16.0860,0.9840
53.4700,-4.4700,17.1700,16.0900,1.0800
53.4700,-4.4500,17.2500,16.0840,1.1660
53.4700,-4.4300,17.3600,16.0900,1.2700
53.4700,-4.4100,17.4400,16.0760,1.3640
53.4700,-4.3900,17.4800,16.0780,1.4020
53.4700,-4.3700,17.5000,16.0580,1.4420
53.4700,-4.3500,17.5200,16.0640,1.4560
53.4700,-4.3300,17.4900,16.0580,1.4320
53.4700,-4.3100,17.4300,16.0640,1.3660
53.4700,-4.2900,17.4400,16.0800,1.3600
53.4700,-4.2700,17.4700,16.0960,1.3740
53.4700,-4.2500,17.5000,16.1220,1.3780
53.4700,-4.2300,17.5200,16.1240,1.3960
53.4700,-4.2100,17.5600,16.1320,1.4280
53.4700,-4.1900,17.5100,16.1440,1.3660
53.4700,-4.1700,17.4800,16.1700,1.3100
53.4700,-4.1500,17.4800,16.1980,1.2820
53.4700,-4.1300,17.5000,16.2280,1.2720
53.4700,-4.1100,17.4600,16.2640,1.1960
53.4700,-4.0900,17.4800,16.2820,1.1980
53.4700,-4.0700,17.5300,16.3200,1.2100
53.4700,-4.0500,17.5500,16.3400,1.2100
53.4700,-4.0300,17.5900,16.3620,1.2280
53.4700,-4.0100,17.6400,16.3740,1.2660
53.4700,-3.9900,17.6800,16.3880,1.2920
53.4700,-3.9700,17.7200,16.3980,1.3220
53.4700,-3.9500,17.7600,16.4280,1.3320
53.4700,-3.9300,17.8100,16.4480,1.3620
53.4700,-3.9100,17.8800,16.4680,1.4120
53.4700,-3.8900,17.9400,16.5000,1.4400
53.4700,-3.8700,18.0100,16.5380,1.4720
53.4700,-3.8500,18.1000,16.5680,1.5320
53.4700,-3.8300,18.2000,16.6000,1.6000
53.4700,-3.8100,18.2600,16.6280,1.6320
53.4700,-3.7900,18.3100,16.6540,1.6560
53.4700,-3.7700,18.3900,16.6840,1.7060
53.4700,-3.7500,18.4200,16.7280,1.6920
53.4700,-3.7300,18.4600,16.7680,1.6920
53.4700,-3.7100,18.4900,16.8120,1.6780
53.4700,-3.6900,18.5400,16.8600,1.6800
53.4700,-3.6700,18.5800,16.9040,1.6760
53.4700,-3.6500,18.6400,16.9420,1.6980
53.4700,-3.6300,18.6900,16.9700,1.7200
53.4700,-3.6100,18.7300,17.0100,1.7200
53.4700,-3.5900,18.8000,17.0460,1.7540
53.4700,-3.5700,18.8200,17.0860,1.7340
53.4700,-3.5500,18.8800,17.1220,1.7580
53.4700,-3.5300,18.9200,17.1540,1.7660
53.4700,-3.5100,18.9600,17.1820,1.7780
53.4700,-3.4900,18.9800,17.2180,1.7620
53.4700,-3.4700,19.0000,17.2480,1.7520
53.4700,-3.4500,19.0300,17.2880,1.7420
53.4700,-3.4300,19.0600,17.3220,1.7380
53.4700,-3.4100,19.0900,17.3660,1.7240
53.4700,-3.3900,19.1400,17.4060,1.7340
53.4700,-3.3700,19.1900,17.4460,1.7440
53.4700,-3.3500,19.2500,17.4800,1.7700
53.4700,-3.3300,19.3100,17.5200,1.7900
53.4700,-3.3100,19.3600,17.5560,1.8040
53.4700,-3.2900,19.4000,17.5880,1.8120
53.4700,-3.2700,19.4000,17.6240,1.7760
53.4700,-3.2500,19.4000,17.6540,1.7460
53.4700,-3.2300,19.3800,17.6860,1.6940
53.4700,-3.2100,19.3400,17.7200,1.6200
53.4700,-3.1900,19.3200,17.7540,1.5660
53.4700,-3.1700,19.2800,17.7780,1.5020
53.4700,-3.1500,19.2500,17.7960,1.4540
53.4700,-3.1300,19.2100,17.8000,1.4100
