date,sst_c
2021-12-05 00:00:00+00:00,11.5197
2021-12-06 00:00:00+00:00,11.5228
2021-12-07 00:00:00+00:00,11.3971
2021-12-08 00:00:00+00:00,11.2481
2021-12-09 00:00:00+00:00,11.1241
2021-12-10 00:00:00+00:00,10.9423
2021-12-11 00:00:00+00:00,10.9007
2021-12-12 00:00:00+00:00,10.8543
2021-12-13 00:00:00+00:00,10.9311
2021-12-14 00:00:00+00:00,10.6236
2021-12-15 00:00:00+00:00,10.5736
2021-12-16 00:00:00+00:00,10.5720
2021-12-17 00:00:00+00:00,10.6314
2021-12-18 00:00:00+00:00,10.6954
2021-12-19 00:00:00+00:00,10.7564
2021-12-20 00:00:00+00:00,10.6714
2021-12-21 00:00:00+00:00,10.6300
2021-12-22 00:00:00+00:00,10.5154
2021-12-23 00:00:00+00:00,10.4987
2021-12-24 00:00:00+00:00,10.3764
2021-12-25 00:00:00+00:00,10.3883
2021-12-26 00:00:00+00:00,10.3659
2021-12-27 00:00:00+00:00,10.3610
2021-12-28 00:00:00+00:00,10.3181
2021-12-29 00:00:00+00:00,10.3215
2021-12-30 00:00:00+00:00,10.4136
2021-12-31 00:00:00+00:00,10.4041
2022-01-01 00:00:00+00:00,10.5421
2022-01-02 00:00:00+00:00,10.5466
2022-01-03 00:00:00+00:00,10.4420
2022-01-04 00:00:00+00:00,10.4062
2022-01-05 00:00:00+00:00,10.2617
2022-01-06 00:00:00+00:00,10.2154
2022-01-07 00:00:00+00:00,10.0771
2022-01-08 00:00:00+00:00,10.0735
2022-01-09 00:00:00+00:00,9.9609
2022-01-10 00:00:00+00:00,9.9574
2022-01-11 00:00:00+00:00,9.8683
2022-01-12 00:00:00+00:00,9.6778
2022-01-13 00:00:00+00:00,9.6756
2022-01-14 00:00:00+00:00,9.5742
2022-01-15 00:00:00+00:00,9.5631
2022-01-16 00:00:00+00:00,9.5696
2022-01-17 00:00:00+00:00,9.4623
2022-01-18 00:00:00+00:00,9.4930
2022-01-19 00:00:00+00:00,9.5528
2022-01-20 00:00:00+00:00,9.5567
2022-01-21 00:00:00+00:00,9.4640
2022-01-22 00:00:00+00:00,9.4647
2022-01-23 00:00:00+00:00,9.4627
2022-01-24 00:00:00+00:00,9.4397
2022-01-25 00:00:00+00:00,9.4375
2022-01-26 00:00:00+00:00,9.3114
2022-01-27 00:00:00+00:00,9.2767
2022-01-28 00:00:00+00:00,9.2379
2022-01-29 00:00:00+00:00,9.1560
2022-01-30 00:00:00+00:00,9.2529
2022-01-31 00:00:00+00:00,9.3188
2022-02-01 00:00:00+00:00,9.2089
2022-02-02 00:00:00+00:00,9.3491
2022-02-03 00:00:00+00:00,9.2380
2022-02-04 00:00:00+00:00,9.2310
2022-02-05 00:00:00+00:00,9.2049
2022-02-06 00:00:00+00:00,9.2020
2022-02-07 00:00:00+00:00,9.2106
2022-02-08 00:00:00+00:00,9.1998
2022-02-09 00:00:00+00:00,9.1741
2022-02-10 00:00:00+00:00,9.0443
2022-02-11 00:00:00+00:00,9.0518
2022-02-12 00:00:00+00:00,9.0267
2022-02-13 00:00:00+00:00,9.0235
2022-02-14 00:00:00+00:00,8.9908
2022-02-15 00:00:00+00:00,9.0791
2022-02-16 00:00:00+00:00,8.9575
2022-02-17 00:00:00+00:00,9.0386
2022-02-18 00:00:00+00:00,9.0036
2022-02-19 00:00:00+00:00,8.8553
2022-02-20 00:00:00+00:00,8.8532
2022-02-21 00:00:00+00:00,8.7610
2022-02-22 00:00:00+00:00,8.7412
2022-02-23 00:00:00+00:00,8.8992
2022-02-24 00:00:00+00:00,8.8394
2022-02-25 00:00:00+00:00,8.5286
2022-02-26 00:00:00+00:00,8.6034
2022-02-27 00:00:00+00:00,8.7583
2022-02-28 00:00:00+00:00,8.6977
2022-03-01 00:00:00+00:00,8.6203
2022-03-02 00:00:00+00:00,8.5869
2022-03-03 00:00:00+00:00,8.5727
2022-03-04 00:00:00+00:00,8.5290
2022-03-05 00:00:00+00:00,8.5320
2022-03-06 00:00:00+00:00,8.5711
2022-03-07 00:00:00+00:00,8.5833
2022-03-08 00:00:00+00:00,8.4451
2022-03-09 00:00:00+00:00,8.5223
2022-03-10 00:00:00+00:00,8.4889
2022-03-11 00:00:00+00:00,8.4402
2022-03-12 00:00:00+00:00,8.4171
2022-03-13 00:00:00+00:00,8.3407
2022-03-14 00:00:00+00:00,8.5244
2022-03-15 00:00:00+00:00,8.6444
2022-03-16 00:00:00+00:00,8.6415
2022-03-17 00:00:00+00:00,8.6150
2022-03-18 00:00:00+00:00,8.5560
2022-03-19 00:00:00+00:00,9.0203
2022-03-20 00:00:00+00:00,8.9034
2022-03-21 00:00:00+00:00,8.6520
2022-03-22 00:00:00+00:00,8.6673
2022-03-23 00:00:00+00:00,8.8313
2022-03-24 00:00:00+00:00,8.9414
2022-03-25 00:00:00+00:00,9.1084
2022-03-26 00:00:00+00:00,9.0955
2022-03-27 00:00:00+00:00,9.2439
2022-03-28 00:00:00+00:00,9.3513
2022-03-29 00:00:00+00:00,9.2735
2022-03-30 00:00:00+00:00,9.3322
2022-03-31 00:00:00+00:00,9.2273
2022-04-01 00:00:00+00:00,9.0328
2022-04-02 00:00:00+00:00,8.9867
2022-04-03 00:00:00+00:00,8.9474
2022-04-04 00:00:00+00:00,8.9438
2022-04-05 00:00:00+00:00,8.9907
2022-04-06 00:00:00+00:00,9.0077
2022-04-07 00:00:00+00:00,9.1537
2022-04-08 00:00:00+00:00,9.0266
2022-04-09 00:00:00+00:00,9.0670
2022-04-10 00:00:00+00:00,9.0280
2022-04-11 00:00:00+00:00,8.9923
2022-04-12 00:00:00+00:00,9.1178
2022-04-13 00:00:00+00:00,9.1277
2022-04-14 00:00:00+00:00,9.3332
2022-04-15 00:00:00+00:00,9.3518
2022-04-16 00:00:00+00:00,9.4622
2022-04-17 00:00:00+00:00,9.3073
2022-04-18 00:00:00+00:00,9.5497
2022-04-19 00:00:00+00:00,9.6229
2022-04-20 00:00:00+00:00,9.8149
2022-04-21 00:00:00+00:00,9.9311
2022-04-22 00:00:00+00:00,10.0402
2022-04-23 00:00:00+00:00,10.0665
2022-04-24 00:00:00+00:00,10.0342
2022-04-25 00:00:00+00:00,10.1434
2022-04-26 00:00:00+00:00,10.2069
2022-04-27 00:00:00+00:00,10.2477
2022-04-28 00:00:00+00:00,10.0871
2022-04-29 00:00:00+00:00,10.1874
2022-04-30 00:00:00+00:00,10.0887
2022-05-01 00:00:00+00:00,10.0858
2022-05-02 00:00:00+00:00,10.2340
2022-05-03 00:00:00+00:00,10.3061
2022-05-04 00:00:00+00:00,10.5058
2022-05-05 00:00:00+00:00,10.7116
2022-05-06 00:00:00+00:00,10.5444
2022-05-07 00:00:00+00:00,10.7717
2022-05-08 00:00:00+00:00,10.8567
2022-05-09 00:00:00+00:00,10.6625
2022-05-10 00:00:00+00:00,10.6767
2022-05-11 00:00:00+00:00,10.7104
2022-05-12 00:00:00+00:00,11.1145
2022-05-13 00:00:00+00:00,11.0469
2022-05-14 00:00:00+00:00,11.2866
2022-05-15 00:00:00+00:00,11.3907
2022-05-16 00:00:00+00:00,11.4092
2022-05-17 00:00:00+00:00,11.5427
2022-05-18 00:00:00+00:00,11.4615
2022-05-19 00:00:00+00:00,11.6122
2022-05-20 00:00:00+00:00,11.5770
2022-05-21 00:00:00+00:00,11.8322
2022-05-22 00:00:00+00:00,11.7414
2022-05-23 00:00:00+00:00,11.9261
2022-05-24 00:00:00+00:00,12.0456
2022-05-25 00:00:00+00:00,12.0300
2022-05-26 00:00:00+00:00,12.2309
2022-05-27 00:00:00+00:00,12.3385
2022-05-28 00:00:00+00:00,12.1986
2022-05-29 00:00:00+00:00,12.3392
2022-05-30 00:00:00+00:00,12.4167
2022-05-31 00:00:00+00:00,12.4340
2022-06-01 00:00:00+00:00,12.5057
2022-06-02 00:00:00+00:00,12.7380
2022-06-03 00:00:00+00:00,12.8426
2022-06-04 00:00:00+00:00,12.9641
2022-06-05 00:00:00+00:00,12.9502
2022-06-06 00:00:00+00:00,12.9365
2022-06-07 00:00:00+00:00,13.2403
2022-06-08 00:00:00+00:00,12.9573
2022-06-09 00:00:00+00:00,13.0840
2022-06-10 00:00:00+00:00,13.0777
2022-06-11 00:00:00+00:00,13.1367
2022-06-12 00:00:00+00:00,13.1828
2022-06-13 00:00:00+00:00,13.2969
2022-06-14 00:00:00+00:00,13.3318
2022-06-15 00:00:00+00:00,13.5083
2022-06-16 00:00:00+00:00,13.6624
2022-06-17 00:00:00+00:00,13.7863
2022-06-18 00:00:00+00:00,13.6053
2022-06-19 00:00:00+00:00,13.5293
2022-06-20 00:00:00+00:00,13.6189
2022-06-21 00:00:00+00:00,13.8807
2022-06-22 00:00:00+00:00,14.1517
2022-06-23 00:00:00+00:00,14.5873
2022-06-24 00:00:00+00:00,14.4132
2022-06-25 00:00:00+00:00,14.2818
2022-06-26 00:00:00+00:00,14.2137
2022-06-27 00:00:00+00:00,14.2052
2022-06-28 00:00:00+00:00,14.2158
2022-06-29 00:00:00+00:00,14.2039
2022-06-30 00:00:00+00:00,14.1881
2022-07-01 00:00:00+00:00,14.3364
2022-07-02 00:00:00+00:00,14.3619
2022-07-03 00:00:00+00:00,14.4149
2022-07-04 00:00:00+00:00,14.4935
2022-07-05 00:00:00+00:00,14.5130
2022-07-06 00:00:00+00:00,14.5896
2022-07-07 00:00:00+00:00,14.7768
2022-07-08 00:00:00+00:00,15.0968
2022-07-09 00:00:00+00:00,15.3391
2022-07-10 00:00:00+00:00,15.5067
2022-07-11 00:00:00+00:00,15.6655
2022-07-12 00:00:00+00:00,15.6491
2022-07-13 00:00:00+00:00,15.7914
2022-07-14 00:00:00+00:00,15.7222
2022-07-15 00:00:00+00:00,15.7128
2022-07-16 00:00:00+00:00,15.7174
2022-07-17 00:00:00+00:00,15.9238
2022-07-18 00:00:00+00:00,16.1055
2022-07-19 00:00:00+00:00,16.1785
2022-07-20 00:00:00+00:00,16.2731
2022-07-21 00:00:00+00:00,16.0617
2022-07-22 00:00:00+00:00,16.0336
2022-07-23 00:00:00+00:00,16.2963
2022-07-24 00:00:00+00:00,16.3190
2022-07-25 00:00:00+00:00,16.2296
2022-07-26 00:00:00+00:00,16.1834
2022-07-27 00:00:00+00:00,16.3084
2022-07-28 00:00:00+00:00,16.3313
2022-07-29 00:00:00+00:00,16.4307
2022-07-30 00:00:00+00:00,16.3606
2022-07-31 00:00:00+00:00,16.3549
2022-08-01 00:00:00+00:00,16.2715
2022-08-02 00:00:00+00:00,16.2690
2022-08-03 00:00:00+00:00,16.2040
2022-08-04 00:00:00+00:00,16.3781
2022-08-05 00:00:00+00:00,16.4727
2022-08-06 00:00:00+00:00,16.5649
2022-08-07 00:00:00+00:00,16.7237
2022-08-08 00:00:00+00:00,16.8239
2022-08-09 00:00:00+00:00,17.0050
2022-08-10 00:00:00+00:00,17.1901
2022-08-11 00:00:00+00:00,17.5720
2022-08-12 00:00:00+00:00,17.4096
2022-08-13 00:00:00+00:00,17.5000
2022-08-14 00:00:00+00:00,17.5291
2022-08-15 00:00:00+00:00,17.4690
2022-08-16 00:00:00+00:00,17.3542
2022-08-17 00:00:00+00:00,17.0511
2022-08-18 00:00:00+00:00,16.9803
2022-08-19 00:00:00+00:00,16.9459
2022-08-20 00:00:00+00:00,17.0240
2022-08-21 00:00:00+00:00,17.0411
2022-08-22 00:00:00+00:00,17.0720
2022-08-23 00:00:00+00:00,17.0247
2022-08-24 00:00:00+00:00,17.0273
2022-08-25 00:00:00+00:00,17.1246
2022-08-26 00:00:00+00:00,17.1571
2022-08-27 00:00:00+00:00,17.1779
2022-08-28 00:00:00+00:00,17.1922
2022-08-29 00:00:00+00:00,17.2750
2022-08-30 00:00:00+00:00,17.2459
2022-08-31 00:00:00+00:00,17.1504
2022-09-01 00:00:00+00:00,17.0415
2022-09-02 00:00:00+00:00,17.0769
2022-09-03 00:00:00+00:00,17.0670
2022-09-04 00:00:00+00:00,17.0375
2022-09-05 00:00:00+00:00,16.9545
2022-09-06 00:00:00+00:00,16.9290
2022-09-07 00:00:00+00:00,17.0342
2022-09-08 00:00:00+00:00,17.1301
2022-09-09 00:00:00+00:00,17.2415
2022-09-10 00:00:00+00:00,17.1116
2022-09-11 00:00:00+00:00,17.0888
2022-09-12 00:00:00+00:00,17.0614
2022-09-13 00:00:00+00:00,16.9853
2022-09-14 00:00:00+00:00,16.8100
2022-09-15 00:00:00+00:00,16.7637
2022-09-16 00:00:00+00:00,16.6580
2022-09-17 00:00:00+00:00,16.5152
2022-09-18 00:00:00+00:00,16.4453
2022-09-19 00:00:00+00:00,16.4862
2022-09-20 00:00:00+00:00,16.5101
2022-09-21 00:00:00+00:00,16.4864
2022-09-22 00:00:00+00:00,16.2769
2022-09-23 00:00:00+00:00,16.2404
2022-09-24 00:00:00+00:00,16.2627
2022-09-25 00:00:00+00:00,16.2361
2022-09-26 00:00:00+00:00,16.1669
2022-09-27 00:00:00+00:00,16.0270
2022-09-28 00:00:00+00:00,15.8909
2022-09-29 00:00:00+00:00,15.8250
2022-09-30 00:00:00+00:00,15.6805
2022-10-01 00:00:00+00:00,15.6402
2022-10-02 00:00:00+00:00,15.6080
2022-10-03 00:00:00+00:00,15.6167
2022-10-04 00:00:00+00:00,15.6201
2022-10-05 00:00:00+00:00,15.6350
2022-10-06 00:00:00+00:00,15.4421
2022-10-07 00:00:00+00:00,15.3527
2022-10-08 00:00:00+00:00,15.2336
2022-10-09 00:00:00+00:00,15.2991
2022-10-10 00:00:00+00:00,15.1848
2022-10-11 00:00:00+00:00,14.9997
2022-10-12 00:00:00+00:00,14.9746
2022-10-13 00:00:00+00:00,14.8990
2022-10-14 00:00:00+00:00,14.9505
2022-10-15 00:00:00+00:00,14.9604
2022-10-16 00:00:00+00:00,14.8339
2022-10-17 00:00:00+00:00,14.7165
2022-10-18 00:00:00+00:00,14.6783
2022-10-19 00:00:00+00:00,14.6992
2022-10-20 00:00:00+00:00,14.6670
2022-10-21 00:00:00+00:00,14.7002
2022-10-22 00:00:00+00:00,14.6568
2022-10-23 00:00:00+00:00,14.6547
2022-10-24 00:00:00+00:00,14.5495
2022-10-25 00:00:00+00:00,14.6846
2022-10-26 00:00:00+00:00,14.6901
2022-10-27 00:00:00+00:00,14.6458
2022-10-28 00:00:00+00:00,14.6518
2022-10-29 00:00:00+00:00,14.5732
2022-10-30 00:00:00+00:00,14.5800
2022-10-31 00:00:00+00:00,14.6238
2022-11-01 00:00:00+00:00,14.5921
2022-11-02 00:00:00+00:00,14.4730
2022-11-03 00:00:00+00:00,14.3881
2022-11-04 00:00:00+00:00,14.3142
2022-11-05 00:00:00+00:00,14.3172
2022-11-06 00:00:00+00:00,14.1813
2022-11-07 00:00:00+00:00,14.2348
2022-11-08 00:00:00+00:00,14.0578
2022-11-09 00:00:00+00:00,14.0309
2022-11-10 00:00:00+00:00,13.9684
2022-11-11 00:00:00+00:00,13.9863
2022-11-12 00:00:00+00:00,13.9383
2022-11-13 00:00:00+00:00,13.8342
2022-11-14 00:00:00+00:00,13.8176
2022-11-15 00:00:00+00:00,13.7856
2022-11-16 00:00:00+00:00,13.7286
2022-11-17 00:00:00+00:00,13.6853
2022-11-18 00:00:00+00:00,13.5842
2022-11-19 00:00:00+00:00,13.4635
2022-11-20 00:00:00+00:00,13.3546
2022-11-21 00:00:00+00:00,13.3247
2022-11-22 00:00:00+00:00,13.2203
2022-11-23 00:00:00+00:00,13.1668
2022-11-24 00:00:00+00:00,12.9866
2022-11-25 00:00:00+00:00,12.8781
2022-11-26 00:00:00+00:00,12.8716
2022-11-27 00:00:00+00:00,12.8616
2022-11-28 00:00:00+00:00,12.7691
2022-11-29 00:00:00+00:00,12.6864
2022-11-30 00:00:00+00:00,12.6454
2022-12-01 00:00:00+00:00,12.6382
2022-12-02 00:00:00+00:00,12.6151
2022-12-03 00:00:00+00:00,12.5057
2022-12-04 00:00:00+00:00,12.4203
2022-12-05 00:00:00+00:00,12.3461
2022-12-06 00:00:00+00:00,12.2608
2022-12-07 00:00:00+00:00,12.0083
2022-12-08 00:00:00+00:00,11.8615
2022-12-09 00:00:00+00:00,11.6881
2022-12-10 00:00:00+00:00,11.6024
2022-12-11 00:00:00+00:00,11.5170
2022-12-12 00:00:00+00:00,11.4060
2022-12-13 00:00:00+00:00,11.3859
2022-12-14 00:00:00+00:00,11.2601
2022-12-15 00:00:00+00:00,11.0343
2022-12-16 00:00:00+00:00,10.8810
2022-12-17 00:00:00+00:00,10.8686
2022-12-18 00:00:00+00:00,10.8592
2022-12-19 00:00:00+00:00,10.8667
2022-12-20 00:00:00+00:00,10.7006
2022-12-21 00:00:00+00:00,10.6349
2022-12-22 00:00:00+00:00,10.5262
2022-12-23 00:00:00+00:00,10.5239
2022-12-24 00:00:00+00:00,10.4670
2022-12-25 00:00:00+00:00,10.4549
2022-12-26 00:00:00+00:00,10.4678
2022-12-27 00:00:00+00:00,10.4575
2022-12-28 00:00:00+00:00,10.3901
2022-12-29 00:00:00+00:00,10.3855
2022-12-30 00:00:00+00:00,10.3692
2022-12-31 00:00:00+00:00,10.3666
2023-01-01 00:00:00+00:00,10.3544
2023-01-02 00:00:00+00:00,10.2820
2023-01-03 00:00:00+00:00,10.2504
2023-01-04 00:00:00+00:00,10.3126
2023-01-05 00:00:00+00:00,10.2853
2023-01-06 00:00:00+00:00,10.2902
2023-01-07 00:00:00+00:00,10.2885
2023-01-08 00:00:00+00:00,10.1611
2023-01-09 00:00:00+00:00,10.1123
2023-01-10 00:00:00+00:00,10.1088
2023-01-11 00:00:00+00:00,10.0951
2023-01-12 00:00:00+00:00,10.0868
2023-01-13 00:00:00+00:00,10.0030
2023-01-14 00:00:00+00:00,10.0007
2023-01-15 00:00:00+00:00,9.9043
2023-01-16 00:00:00+00:00,9.7585
2023-01-17 00:00:00+00:00,9.6178
2023-01-18 00:00:00+00:00,9.5274
2023-01-19 00:00:00+00:00,9.5103
2023-01-20 00:00:00+00:00,9.3589
2023-01-21 00:00:00+00:00,9.3401
2023-01-22 00:00:00+00:00,9.3299
2023-01-23 00:00:00+00:00,9.2760
2023-01-24 00:00:00+00:00,9.1634
2023-01-25 00:00:00+00:00,9.0499
2023-01-26 00:00:00+00:00,9.1457
2023-01-27 00:00:00+00:00,9.1108
2023-01-28 00:00:00+00:00,8.9425
2023-01-29 00:00:00+00:00,8.8923
2023-01-30 00:00:00+00:00,9.0883
2023-01-31 00:00:00+00:00,8.9793
2023-02-01 00:00:00+00:00,8.9791
2023-02-02 00:00:00+00:00,9.0256
2023-02-03 00:00:00+00:00,8.7784
2023-02-04 00:00:00+00:00,8.7588
2023-02-05 00:00:00+00:00,9.4799
2023-02-06 00:00:00+00:00,9.2128
2023-02-07 00:00:00+00:00,9.0604
2023-02-08 00:00:00+00:00,9.0579
2023-02-09 00:00:00+00:00,8.9527
2023-02-10 00:00:00+00:00,8.8793
2023-02-11 00:00:00+00:00,8.7900
2023-02-12 00:00:00+00:00,8.7688
2023-02-13 00:00:00+00:00,8.9392
2023-02-14 00:00:00+00:00,8.8253
2023-02-15 00:00:00+00:00,8.8059
2023-02-16 00:00:00+00:00,8.7663
2023-02-17 00:00:00+00:00,8.7822
2023-02-18 00:00:00+00:00,8.7698
2023-02-19 00:00:00+00:00,8.9200
2023-02-20 00:00:00+00:00,8.6739
2023-02-21 00:00:00+00:00,8.5557
2023-02-22 00:00:00+00:00,8.6117
2023-02-23 00:00:00+00:00,8.8081
2023-02-24 00:00:00+00:00,8.9222
2023-02-25 00:00:00+00:00,8.9792
2023-02-26 00:00:00+00:00,8.9184
2023-02-27 00:00:00+00:00,8.8635
2023-02-28 00:00:00+00:00,8.7889
2023-03-01 00:00:00+00:00,8.7609
2023-03-02 00:00:00+00:00,8.6835
2023-03-03 00:00:00+00:00,8.6111
2023-03-04 00:00:00+00:00,8.6100
2023-03-05 00:00:00+00:00,8.6057
2023-03-06 00:00:00+00:00,8.4875
2023-03-07 00:00:00+00:00,8.4804
2023-03-08 00:00:00+00:00,8.4622
2023-03-09 00:00:00+00:00,8.4597
2023-03-10 00:00:00+00:00,8.3640
2023-03-11 00:00:00+00:00,8.2281
2023-03-12 00:00:00+00:00,8.2580
2023-03-13 00:00:00+00:00,8.2551
2023-03-14 00:00:00+00:00,8.3447
2023-03-15 00:00:00+00:00,8.1484
2023-03-16 00:00:00+00:00,8.1433
2023-03-17 00:00:00+00:00,8.2077
2023-03-18 00:00:00+00:00,8.2025
2023-03-19 00:00:00+00:00,8.1996
2023-03-20 00:00:00+00:00,8.1969
2023-03-21 00:00:00+00:00,8.1940
2023-03-22 00:00:00+00:00,8.3842
2023-03-23 00:00:00+00:00,8.5593
2023-03-24 00:00:00+00:00,8.7167
2023-03-25 00:00:00+00:00,8.7489
2023-03-26 00:00:00+00:00,8.7300
2023-03-27 00:00:00+00:00,8.8946
2023-03-28 00:00:00+00:00,8.8913
2023-03-29 00:00:00+00:00,8.8695
2023-03-30 00:00:00+00:00,8.8963
2023-03-31 00:00:00+00:00,8.9056
2023-04-01 00:00:00+00:00,9.0091
2023-04-02 00:00:00+00:00,9.2003
2023-04-03 00:00:00+00:00,9.2806
2023-04-04 00:00:00+00:00,9.1396
2023-04-05 00:00:00+00:00,9.1362
2023-04-06 00:00:00+00:00,9.1331
2023-04-07 00:00:00+00:00,9.2833
2023-04-08 00:00:00+00:00,9.2810
2023-04-09 00:00:00+00:00,9.4157
2023-04-10 00:00:00+00:00,9.4034
2023-04-11 00:00:00+00:00,9.4152
2023-04-12 00:00:00+00:00,9.3613
2023-04-13 00:00:00+00:00,9.3456
2023-04-14 00:00:00+00:00,9.3200
2023-04-15 00:00:00+00:00,9.4391
2023-04-16 00:00:00+00:00,9.4354
2023-04-17 00:00:00+00:00,9.1697
2023-04-18 00:00:00+00:00,9.5854
2023-04-19 00:00:00+00:00,9.7269
2023-04-20 00:00:00+00:00,9.8231
2023-04-21 00:00:00+00:00,9.7970
2023-04-22 00:00:00+00:00,9.7568
2023-04-23 00:00:00+00:00,9.6773
2023-04-24 00:00:00+00:00,9.7718
2023-04-25 00:00:00+00:00,9.7475
2023-04-26 00:00:00+00:00,9.7402
2023-04-27 00:00:00+00:00,9.7707
2023-04-28 00:00:00+00:00,9.5915
2023-04-29 00:00:00+00:00,9.8866
2023-04-30 00:00:00+00:00,9.8923
2023-05-01 00:00:00+00:00,10.3338
2023-05-02 00:00:00+00:00,10.3981
2023-05-03 00:00:00+00:00,10.3985
2023-05-04 00:00:00+00:00,10.5675
2023-05-05 00:00:00+00:00,10.5211
2023-05-06 00:00:00+00:00,10.4748
2023-05-07 00:00:00+00:00,10.8298
2023-05-08 00:00:00+00:00,10.8259
2023-05-09 00:00:00+00:00,10.7933
2023-05-10 00:00:00+00:00,11.0177
2023-05-11 00:00:00+00:00,11.1209
2023-05-12 00:00:00+00:00,11.3237
2023-05-13 00:00:00+00:00,11.5312
2023-05-14 00:00:00+00:00,11.3774
2023-05-15 00:00:00+00:00,11.4723
2023-05-16 00:00:00+00:00,11.5053
2023-05-17 00:00:00+00:00,11.5857
2023-05-18 00:00:00+00:00,11.5511
2023-05-19 00:00:00+00:00,11.7150
2023-05-20 00:00:00+00:00,11.7938
2023-05-21 00:00:00+00:00,11.8637
2023-05-22 00:00:00+00:00,12.0983
2023-05-23 00:00:00+00:00,12.0538
2023-05-24 00:00:00+00:00,12.2189
2023-05-25 00:00:00+00:00,12.3925
2023-05-26 00:00:00+00:00,12.5072
2023-05-27 00:00:00+00:00,12.8312
2023-05-28 00:00:00+00:00,13.0701
2023-05-29 00:00:00+00:00,13.0090
2023-05-30 00:00:00+00:00,13.2867
2023-05-31 00:00:00+00:00,13.3974
2023-06-01 00:00:00+00:00,13.3443
2023-06-02 00:00:00+00:00,13.2668
2023-06-03 00:00:00+00:00,13.2803
2023-06-04 00:00:00+00:00,13.3475
2023-06-05 00:00:00+00:00,13.5304
2023-06-06 00:00:00+00:00,13.4796
2023-06-07 00:00:00+00:00,13.4777
2023-06-08 00:00:00+00:00,13.4412
2023-06-09 00:00:00+00:00,13.5510
2023-06-10 00:00:00+00:00,13.5751
2023-06-11 00:00:00+00:00,13.7177
2023-06-12 00:00:00+00:00,13.9715
2023-06-13 00:00:00+00:00,14.2520
2023-06-14 00:00:00+00:00,14.5528
2023-06-15 00:00:00+00:00,14.6559
2023-06-16 00:00:00+00:00,14.7651
2023-06-17 00:00:00+00:00,14.7442
2023-06-18 00:00:00+00:00,14.7183
2023-06-19 00:00:00+00:00,14.8668
2023-06-20 00:00:00+00:00,14.8859
2023-06-21 00:00:00+00:00,15.1545
2023-06-22 00:00:00+00:00,15.2203
2023-06-23 00:00:00+00:00,15.2471
2023-06-24 00:00:00+00:00,15.1292
2023-06-25 00:00:00+00:00,15.5374
2023-06-26 00:00:00+00:00,15.4224
2023-06-27 00:00:00+00:00,15.3902
2023-06-28 00:00:00+00:00,15.2047
2023-06-29 00:00:00+00:00,15.3728
2023-06-30 00:00:00+00:00,15.3660
2023-07-01 00:00:00+00:00,15.3182
2023-07-02 00:00:00+00:00,15.2141
2023-07-03 00:00:00+00:00,15.1547
2023-07-04 00:00:00+00:00,15.1085
2023-07-05 00:00:00+00:00,14.9891
2023-07-06 00:00:00+00:00,14.9275
2023-07-07 00:00:00+00:00,14.7980
2023-07-08 00:00:00+00:00,15.0973
2023-07-09 00:00:00+00:00,15.1671
2023-07-10 00:00:00+00:00,15.2580
2023-07-11 00:00:00+00:00,15.3084
2023-07-12 00:00:00+00:00,15.3977
2023-07-13 00:00:00+00:00,15.4026
2023-07-14 00:00:00+00:00,15.4016
2023-07-15 00:00:00+00:00,15.4074
2023-07-16 00:00:00+00:00,15.4170
2023-07-17 00:00:00+00:00,15.4596
2023-07-18 00:00:00+00:00,15.4473
2023-07-19 00:00:00+00:00,15.3522
2023-07-20 00:00:00+00:00,15.5063
2023-07-21 00:00:00+00:00,15.6979
2023-07-22 00:00:00+00:00,15.6997
2023-07-23 00:00:00+00:00,15.5993
2023-07-24 00:00:00+00:00,15.6742
2023-07-25 00:00:00+00:00,15.8051
2023-07-26 00:00:00+00:00,15.8511
2023-07-27 00:00:00+00:00,15.8000
2023-07-28 00:00:00+00:00,15.8425
2023-07-29 00:00:00+00:00,15.9810
2023-07-30 00:00:00+00:00,16.0436
2023-07-31 00:00:00+00:00,15.9831
2023-08-01 00:00:00+00:00,16.0473
2023-08-02 00:00:00+00:00,15.9021
2023-08-03 00:00:00+00:00,15.9277
2023-08-04 00:00:00+00:00,15.9333
2023-08-05 00:00:00+00:00,15.9282
2023-08-06 00:00:00+00:00,15.9148
2023-08-07 00:00:00+00:00,15.9026
2023-08-08 00:00:00+00:00,15.9024
2023-08-09 00:00:00+00:00,15.9665
2023-08-10 00:00:00+00:00,16.2456
2023-08-11 00:00:00+00:00,16.0328
2023-08-12 00:00:00+00:00,16.1973
2023-08-13 00:00:00+00:00,16.2700
2023-08-14 00:00:00+00:00,16.2648
2023-08-15 00:00:00+00:00,16.4804
2023-08-16 00:00:00+00:00,16.6160
2023-08-17 00:00:00+00:00,16.7881
2023-08-18 00:00:00+00:00,16.7803
2023-08-19 00:00:00+00:00,16.6952
2023-08-20 00:00:00+00:00,16.5129
2023-08-21 00:00:00+00:00,16.4740
2023-08-22 00:00:00+00:00,16.5862
2023-08-23 00:00:00+00:00,16.5552
2023-08-24 00:00:00+00:00,16.5599
2023-08-25 00:00:00+00:00,16.6684
2023-08-26 00:00:00+00:00,16.7157
2023-08-27 00:00:00+00:00,16.7128
2023-08-28 00:00:00+00:00,16.7055
2023-08-29 00:00:00+00:00,16.6116
2023-08-30 00:00:00+00:00,16.5733
2023-08-31 00:00:00+00:00,16.5498
2023-09-01 00:00:00+00:00,16.5496
