start_month,end_month,period_label,mean_temperature_c,days,status,rank_warmest,window_count
1884-01-01,1884-12-01,Jan 1884 to Dec 1884,8.709563,366,published-inputs,867,1701
1884-02-01,1885-01-01,Feb 1884 to Jan 1885,8.438525,366,published-inputs,1202,1701
1884-03-01,1885-02-01,Mar 1884 to Feb 1885,8.495890,365,published-inputs,1125,1701
1884-04-01,1885-03-01,Apr 1884 to Mar 1885,8.376986,365,published-inputs,1271,1701
1884-05-01,1885-04-01,May 1884 to Apr 1885,8.401644,365,published-inputs,1231,1701
1884-06-01,1885-05-01,Jun 1884 to May 1885,8.214795,365,published-inputs,1431,1701
1884-07-01,1885-06-01,Jul 1884 to Jun 1885,8.223014,365,published-inputs,1424,1701
1884-08-01,1885-07-01,Aug 1884 to Jul 1885,8.231507,365,published-inputs,1418,1701
1884-09-01,1885-08-01,Sep 1884 to Aug 1885,8.019178,365,published-inputs,1533,1701
1884-10-01,1885-09-01,Oct 1884 to Sep 1885,7.846575,365,published-inputs,1600,1701
1884-11-01,1885-10-01,Nov 1884 to Oct 1885,7.659726,365,published-inputs,1644,1701
1884-12-01,1885-11-01,Dec 1884 to Nov 1885,7.651507,365,published-inputs,1645,1701
1885-01-01,1885-12-01,Jan 1885 to Dec 1885,7.558082,365,published-inputs,1661,1701
1885-02-01,1886-01-01,Feb 1885 to Jan 1886,7.456164,365,published-inputs,1673,1701
1885-03-01,1886-02-01,Mar 1885 to Feb 1886,7.164658,365,published-inputs,1692,1701
1885-04-01,1886-03-01,Apr 1885 to Mar 1886,7.079726,365,published-inputs,1696,1701
1885-05-01,1886-04-01,May 1885 to Apr 1886,7.129041,365,published-inputs,1694,1701
1885-06-01,1886-05-01,Jun 1885 to May 1886,7.290411,365,published-inputs,1687,1701
1885-07-01,1886-06-01,Jul 1885 to Jun 1886,7.282192,365,published-inputs,1688,1701
1885-08-01,1886-07-01,Aug 1885 to Jul 1886,7.290685,365,published-inputs,1686,1701
1885-09-01,1886-08-01,Sep 1885 to Aug 1886,7.435068,365,published-inputs,1675,1701
1885-10-01,1886-09-01,Oct 1885 to Sep 1886,7.525479,365,published-inputs,1663,1701
1885-11-01,1886-10-01,Nov 1885 to Oct 1886,7.831233,365,published-inputs,1607,1701
1885-12-01,1886-11-01,Dec 1885 to Nov 1886,7.921644,365,published-inputs,1574,1701
1886-01-01,1886-12-01,Jan 1886 to Dec 1886,7.862192,365,published-inputs,1596,1701
1886-02-01,1887-01-01,Feb 1886 to Jan 1887,7.947123,365,published-inputs,1563,1701
1886-03-01,1887-02-01,Mar 1886 to Feb 1887,8.108219,365,published-inputs,1490,1701
1886-04-01,1887-03-01,Apr 1886 to Mar 1887,8.116712,365,published-inputs,1486,1701
1886-05-01,1887-04-01,May 1886 to Apr 1887,7.976986,365,published-inputs,1553,1701
1886-06-01,1887-05-01,Jun 1886 to May 1887,7.892055,365,published-inputs,1584,1701
1886-07-01,1887-06-01,Jul 1886 to Jun 1887,8.081096,365,published-inputs,1503,1701
1886-08-01,1887-07-01,Aug 1886 to Jul 1887,8.166027,365,published-inputs,1457,1701
1886-09-01,1887-08-01,Sep 1886 to Aug 1887,8.132055,365,published-inputs,1479,1701
1886-10-01,1887-09-01,Oct 1886 to Sep 1887,8.000548,365,published-inputs,1540,1701
1886-11-01,1887-10-01,Nov 1886 to Oct 1887,7.694795,365,published-inputs,1638,1701
1886-12-01,1887-11-01,Dec 1886 to Nov 1887,7.481096,365,published-inputs,1670,1701
1887-01-01,1887-12-01,Jan 1887 to Dec 1887,7.506575,365,published-inputs,1669,1701
1887-02-01,1888-01-01,Feb 1887 to Jan 1888,7.523562,365,published-inputs,1664,1701
1887-03-01,1888-02-01,Mar 1887 to Feb 1888,7.353279,366,published-inputs,1678,1701
1887-04-01,1888-03-01,Apr 1887 to Mar 1888,7.310929,366,published-inputs,1683,1701
1887-05-01,1888-04-01,May 1887 to Apr 1888,7.335519,366,published-inputs,1681,1701
1887-06-01,1888-05-01,Jun 1887 to May 1888,7.428689,366,published-inputs,1676,1701
1887-07-01,1888-06-01,Jul 1887 to Jun 1888,7.240164,366,published-inputs,1689,1701
1887-08-01,1888-07-01,Aug 1887 to Jul 1888,7.003005,366,published-inputs,1698,1701
1887-09-01,1888-08-01,Sep 1887 to Aug 1888,6.918306,366,published-inputs,1700,1701
1887-10-01,1888-09-01,Oct 1887 to Sep 1888,6.967486,366,published-inputs,1699,1701
1887-11-01,1888-10-01,Nov 1887 to Oct 1888,7.077596,366,published-inputs,1697,1701
1887-12-01,1888-11-01,Dec 1887 to Nov 1888,7.348087,366,published-inputs,1679,1701
1888-01-01,1888-12-01,Jan 1888 to Dec 1888,7.517486,366,published-inputs,1666,1701
1888-02-01,1889-01-01,Feb 1888 to Jan 1889,7.568306,366,published-inputs,1655,1701
1888-03-01,1889-02-01,Mar 1888 to Feb 1889,7.693151,365,published-inputs,1639,1701
1888-04-01,1889-03-01,Apr 1888 to Mar 1889,7.820548,365,published-inputs,1611,1701
1888-05-01,1889-04-01,May 1888 to Apr 1889,7.861644,365,published-inputs,1597,1701
1888-06-01,1889-05-01,Jun 1888 to May 1889,7.980548,365,published-inputs,1551,1701
1888-07-01,1889-06-01,Jul 1888 to Jun 1889,8.112055,365,published-inputs,1488,1701
1888-08-01,1889-07-01,Aug 1888 to Jul 1889,8.213973,365,published-inputs,1433,1701
1888-09-01,1889-08-01,Sep 1888 to Aug 1889,8.247945,365,published-inputs,1406,1701
1888-10-01,1889-09-01,Oct 1888 to Sep 1889,8.313699,365,published-inputs,1348,1701
1888-11-01,1889-10-01,Nov 1888 to Oct 1889,8.313699,365,published-inputs,1348,1701
1888-12-01,1889-11-01,Dec 1888 to Nov 1889,8.264384,365,published-inputs,1392,1701
1889-01-01,1889-12-01,Jan 1889 to Dec 1889,8.153973,365,published-inputs,1463,1701
1889-02-01,1890-01-01,Feb 1889 to Jan 1890,8.332329,365,published-inputs,1326,1701
1889-03-01,1890-02-01,Mar 1889 to Feb 1890,8.316986,365,published-inputs,1343,1701
1889-04-01,1890-03-01,Apr 1889 to Mar 1890,8.444384,365,published-inputs,1188,1701
1889-05-01,1890-04-01,May 1889 to Apr 1890,8.485479,365,published-inputs,1135,1701
1889-06-01,1890-05-01,Jun 1889 to May 1890,8.460000,365,published-inputs,1169,1701
1889-07-01,1890-06-01,Jul 1889 to Jun 1890,8.336712,365,published-inputs,1322,1701
1889-08-01,1890-07-01,Aug 1889 to Jul 1890,8.277260,365,published-inputs,1379,1701
1889-09-01,1890-08-01,Sep 1889 to Aug 1890,8.260274,365,published-inputs,1395,1701
1889-10-01,1890-09-01,Oct 1889 to Sep 1890,8.391781,365,published-inputs,1244,1701
1889-11-01,1890-10-01,Nov 1889 to Oct 1890,8.493699,365,published-inputs,1127,1701
1889-12-01,1890-11-01,Dec 1889 to Nov 1890,8.436164,365,published-inputs,1204,1701
1890-01-01,1890-12-01,Jan 1890 to Dec 1890,8.087945,365,published-inputs,1499,1701
1890-02-01,1891-01-01,Feb 1890 to Jan 1891,7.756712,365,published-inputs,1627,1701
1890-03-01,1891-02-01,Mar 1890 to Feb 1891,7.933151,365,published-inputs,1568,1701
1890-04-01,1891-03-01,Apr 1890 to Mar 1891,7.771781,365,published-inputs,1624,1701
1890-05-01,1891-04-01,May 1890 to Apr 1891,7.697808,365,published-inputs,1637,1701
1890-06-01,1891-05-01,Jun 1890 to May 1891,7.527945,365,published-inputs,1662,1701
1890-07-01,1891-06-01,Jul 1890 to Jun 1891,7.626575,365,published-inputs,1649,1701
1890-08-01,1891-07-01,Aug 1890 to Jul 1891,7.660548,365,published-inputs,1643,1701
1890-09-01,1891-08-01,Sep 1890 to Aug 1891,7.635068,365,published-inputs,1648,1701
1890-10-01,1891-09-01,Oct 1890 to Sep 1891,7.602192,365,published-inputs,1654,1701
1890-11-01,1891-10-01,Nov 1890 to Oct 1891,7.559726,365,published-inputs,1660,1701
1890-12-01,1891-11-01,Dec 1890 to Nov 1891,7.510411,365,published-inputs,1667,1701
1891-01-01,1891-12-01,Jan 1891 to Dec 1891,7.926575,365,published-inputs,1570,1701
1891-02-01,1892-01-01,Feb 1891 to Jan 1892,7.960548,365,published-inputs,1560,1701
1891-03-01,1892-02-01,Mar 1891 to Feb 1892,7.824863,366,published-inputs,1610,1701
1891-04-01,1892-03-01,Apr 1891 to Mar 1892,7.714754,366,published-inputs,1634,1701
1891-05-01,1892-04-01,May 1891 to Apr 1892,7.813115,366,published-inputs,1614,1701
1891-06-01,1892-05-01,Jun 1891 to May 1892,7.948634,366,published-inputs,1562,1701
1891-07-01,1892-06-01,Jul 1891 to Jun 1892,7.825683,366,published-inputs,1609,1701
1891-08-01,1892-07-01,Aug 1891 to Jul 1892,7.791803,366,published-inputs,1618,1701
1891-09-01,1892-08-01,Sep 1891 to Aug 1892,7.876503,366,published-inputs,1594,1701
1891-10-01,1892-09-01,Oct 1891 to Sep 1892,7.704372,366,published-inputs,1636,1701
1891-11-01,1892-10-01,Nov 1891 to Oct 1892,7.509563,366,published-inputs,1668,1701
1891-12-01,1892-11-01,Dec 1891 to Nov 1892,7.607923,366,published-inputs,1653,1701
1892-01-01,1892-12-01,Jan 1892 to Dec 1892,7.463934,366,published-inputs,1672,1701
1892-02-01,1893-01-01,Feb 1892 to Jan 1893,7.472404,366,published-inputs,1671,1701
1892-03-01,1893-02-01,Mar 1892 to Feb 1893,7.561096,365,published-inputs,1659,1701
1892-04-01,1893-03-01,Apr 1892 to Mar 1893,7.968767,365,published-inputs,1558,1701
1892-05-01,1893-04-01,May 1892 to Apr 1893,8.223562,365,published-inputs,1422,1701
1892-06-01,1893-05-01,Jun 1892 to May 1893,8.393425,365,published-inputs,1242,1701
1892-07-01,1893-06-01,Jul 1892 to Jun 1893,8.590685,365,published-inputs,1002,1701
1892-08-01,1893-07-01,Aug 1892 to Jul 1893,8.777534,365,published-inputs,797,1701
1892-09-01,1893-08-01,Sep 1892 to Aug 1893,8.964384,365,published-inputs,633,1701
1892-10-01,1893-09-01,Oct 1892 to Sep 1893,9.046575,365,published-inputs,554,1701
1892-11-01,1893-10-01,Nov 1892 to Oct 1893,9.292877,365,published-inputs,398,1701
1892-12-01,1893-11-01,Dec 1892 to Nov 1893,9.153151,365,published-inputs,474,1701
1893-01-01,1893-12-01,Jan 1893 to Dec 1893,9.340000,365,published-inputs,369,1701
1893-02-01,1894-01-01,Feb 1893 to Jan 1894,9.424932,365,published-inputs,329,1701
1893-03-01,1894-02-01,Mar 1893 to Feb 1894,9.463288,365,published-inputs,309,1701
1893-04-01,1894-03-01,Apr 1893 to Mar 1894,9.386849,365,published-inputs,350,1701
1893-05-01,1894-04-01,May 1893 to Apr 1894,9.304658,365,published-inputs,389,1701
1893-06-01,1894-05-01,Jun 1893 to May 1894,8.964932,365,published-inputs,632,1701
1893-07-01,1894-06-01,Jul 1893 to Jun 1894,8.800548,365,published-inputs,779,1701
1893-08-01,1894-07-01,Aug 1893 to Jul 1894,8.732603,365,published-inputs,841,1701
1893-09-01,1894-08-01,Sep 1893 to Aug 1894,8.477808,365,published-inputs,1148,1701
1893-10-01,1894-09-01,Oct 1893 to Sep 1894,8.362740,365,published-inputs,1289,1701
1893-11-01,1894-10-01,Nov 1893 to Oct 1894,8.320274,365,published-inputs,1340,1701
1893-12-01,1894-11-01,Dec 1893 to Nov 1894,8.525753,365,published-inputs,1077,1701
1894-01-01,1894-12-01,Jan 1894 to Dec 1894,8.559726,365,published-inputs,1027,1701
1894-02-01,1895-01-01,Feb 1894 to Jan 1895,8.279452,365,published-inputs,1377,1701
1894-03-01,1895-02-01,Mar 1894 to Feb 1895,7.711781,365,published-inputs,1635,1701
1894-04-01,1895-03-01,Apr 1894 to Mar 1895,7.567397,365,published-inputs,1658,1701
1894-05-01,1895-04-01,May 1894 to Apr 1895,7.435890,365,published-inputs,1674,1701
1894-06-01,1895-05-01,Jun 1894 to May 1895,7.673699,365,published-inputs,1642,1701
1894-07-01,1895-06-01,Jul 1894 to Jun 1895,7.739452,365,published-inputs,1629,1701
1894-08-01,1895-07-01,Aug 1894 to Jul 1895,7.680000,365,published-inputs,1640,1701
1894-09-01,1895-08-01,Sep 1894 to Aug 1895,7.773425,365,published-inputs,1623,1701
1894-10-01,1895-09-01,Oct 1894 to Sep 1895,8.093973,365,published-inputs,1496,1701
1894-11-01,1895-10-01,Nov 1894 to Oct 1895,7.907123,365,published-inputs,1580,1701
1894-12-01,1895-11-01,Dec 1894 to Nov 1895,7.874247,365,published-inputs,1595,1701
1895-01-01,1895-12-01,Jan 1895 to Dec 1895,7.746849,365,published-inputs,1628,1701
1895-02-01,1896-01-01,Feb 1895 to Jan 1896,8.137534,365,published-inputs,1477,1701
1895-03-01,1896-02-01,Mar 1895 to Feb 1896,8.662295,366,published-inputs,921,1701
1895-04-01,1896-03-01,Apr 1895 to Mar 1896,8.806284,366,published-inputs,771,1701
1895-05-01,1896-04-01,May 1895 to Apr 1896,8.896448,366,published-inputs,697,1701
1895-06-01,1896-05-01,Jun 1895 to May 1896,8.921858,366,published-inputs,679,1701
1895-07-01,1896-06-01,Jul 1895 to Jun 1896,9.044809,366,published-inputs,558,1701
1895-08-01,1896-07-01,Aug 1895 to Jul 1896,9.137978,366,published-inputs,487,1701
1895-09-01,1896-08-01,Sep 1895 to Aug 1896,9.053279,366,published-inputs,546,1701
1895-10-01,1896-09-01,Oct 1895 to Sep 1896,8.840164,366,published-inputs,744,1701
1895-11-01,1896-10-01,Nov 1895 to Oct 1896,8.797814,366,published-inputs,782,1701
1895-12-01,1896-11-01,Dec 1895 to Nov 1896,8.535519,366,published-inputs,1061,1701
1896-01-01,1896-12-01,Jan 1896 to Dec 1896,8.510109,366,published-inputs,1100,1701
1896-02-01,1897-01-01,Feb 1896 to Jan 1897,8.239071,366,published-inputs,1409,1701
1896-03-01,1897-02-01,Mar 1896 to Feb 1897,8.334521,365,published-inputs,1325,1701
1896-04-01,1897-03-01,Apr 1896 to Mar 1897,8.292055,365,published-inputs,1370,1701
1896-05-01,1897-04-01,May 1896 to Apr 1897,8.127671,365,published-inputs,1480,1701
1896-06-01,1897-05-01,Jun 1896 to May 1897,7.940822,365,published-inputs,1564,1701
1896-07-01,1897-06-01,Jul 1896 to Jun 1897,7.883288,365,published-inputs,1591,1701
1896-08-01,1897-07-01,Aug 1896 to Jul 1897,7.934247,365,published-inputs,1567,1701
1896-09-01,1897-08-01,Sep 1896 to Aug 1897,8.078630,365,published-inputs,1504,1701
1896-10-01,1897-09-01,Oct 1896 to Sep 1897,8.004658,365,published-inputs,1538,1701
1896-11-01,1897-10-01,Nov 1896 to Oct 1897,8.318904,365,published-inputs,1342,1701
1896-12-01,1897-11-01,Dec 1896 to Nov 1897,8.598356,365,published-inputs,989,1701
1897-01-01,1897-12-01,Jan 1897 to Dec 1897,8.717260,365,published-inputs,859,1701
1897-02-01,1898-01-01,Feb 1897 to Jan 1898,9.116438,365,published-inputs,498,1701
1897-03-01,1898-02-01,Mar 1897 to Feb 1898,9.016712,365,published-inputs,587,1701
1897-04-01,1898-03-01,Apr 1897 to Mar 1898,8.829863,365,published-inputs,749,1701
1897-05-01,1898-04-01,May 1897 to Apr 1898,8.920274,365,published-inputs,680,1701
1897-06-01,1898-05-01,Jun 1897 to May 1898,8.937260,365,published-inputs,655,1701
1897-07-01,1898-06-01,Jul 1897 to Jun 1898,8.805753,365,published-inputs,772,1701
1897-08-01,1898-07-01,Aug 1897 to Jul 1898,8.695342,365,published-inputs,887,1701
1897-09-01,1898-08-01,Sep 1897 to Aug 1898,8.703836,365,published-inputs,876,1701
1897-10-01,1898-09-01,Oct 1897 to Sep 1898,8.925753,365,published-inputs,675,1701
1897-11-01,1898-10-01,Nov 1897 to Oct 1898,8.985205,365,published-inputs,613,1701
1897-12-01,1898-11-01,Dec 1897 to Nov 1898,8.952329,365,published-inputs,639,1701
1898-01-01,1898-12-01,Jan 1898 to Dec 1898,9.156164,365,published-inputs,472,1701
1898-02-01,1899-01-01,Feb 1898 to Jan 1899,9.037260,365,published-inputs,567,1701
1898-03-01,1899-02-01,Mar 1898 to Feb 1899,9.090959,365,published-inputs,512,1701
1898-04-01,1899-03-01,Apr 1898 to Mar 1899,9.209863,365,published-inputs,442,1701
1898-05-01,1899-04-01,May 1898 to Apr 1899,9.176986,365,published-inputs,459,1701
1898-06-01,1899-05-01,Jun 1898 to May 1899,9.160000,365,published-inputs,467,1701
1898-07-01,1899-06-01,Jul 1898 to Jun 1899,9.316164,365,published-inputs,381,1701
1898-08-01,1899-07-01,Aug 1898 to Jul 1899,9.418082,365,published-inputs,332,1701
1898-09-01,1899-08-01,Sep 1898 to Aug 1899,9.596438,365,published-inputs,251,1701
1898-10-01,1899-09-01,Oct 1898 to Sep 1899,9.489589,365,published-inputs,294,1701
1898-11-01,1899-10-01,Nov 1898 to Oct 1899,9.362192,365,published-inputs,358,1701
1898-12-01,1899-11-01,Dec 1898 to Nov 1899,9.485479,365,published-inputs,295,1701
1899-01-01,1899-12-01,Jan 1899 to Dec 1899,9.052329,365,published-inputs,547,1701
1899-02-01,1900-01-01,Feb 1899 to Jan 1900,9.035342,365,published-inputs,568,1701
1899-03-01,1900-02-01,Mar 1899 to Feb 1900,8.858904,365,published-inputs,731,1701
1899-04-01,1900-03-01,Apr 1899 to Mar 1900,8.672055,365,published-inputs,912,1701
1899-05-01,1900-04-01,May 1899 to Apr 1900,8.688493,365,published-inputs,893,1701
1899-06-01,1900-05-01,Jun 1899 to May 1900,8.663014,365,published-inputs,918,1701
1899-07-01,1900-06-01,Jul 1899 to Jun 1900,8.547945,365,published-inputs,1042,1701
1899-08-01,1900-07-01,Aug 1899 to Jul 1900,8.564932,365,published-inputs,1021,1701
1899-09-01,1900-08-01,Sep 1899 to Aug 1900,8.301644,365,published-inputs,1358,1701
1899-10-01,1900-09-01,Oct 1899 to Sep 1900,8.301644,365,published-inputs,1358,1701
1899-11-01,1900-10-01,Nov 1899 to Oct 1900,8.301644,365,published-inputs,1358,1701
1899-12-01,1900-11-01,Dec 1899 to Nov 1900,8.145479,365,published-inputs,1471,1701
1900-01-01,1900-12-01,Jan 1900 to Dec 1900,8.544658,365,published-inputs,1047,1701
1900-02-01,1901-01-01,Feb 1900 to Jan 1901,8.442740,365,published-inputs,1192,1701
1900-03-01,1901-02-01,Mar 1900 to Feb 1901,8.389041,365,published-inputs,1249,1701
1900-04-01,1901-03-01,Apr 1900 to Mar 1901,8.465479,365,published-inputs,1159,1701
1900-05-01,1901-04-01,May 1900 to Apr 1901,8.481918,365,published-inputs,1142,1701
1900-06-01,1901-05-01,Jun 1900 to May 1901,8.643288,365,published-inputs,934,1701
1900-07-01,1901-06-01,Jul 1900 to Jun 1901,8.593973,365,published-inputs,996,1701
1900-08-01,1901-07-01,Aug 1900 to Jul 1901,8.636438,365,published-inputs,943,1701
1900-09-01,1901-08-01,Sep 1900 to Aug 1901,8.687397,365,published-inputs,895,1701
1900-10-01,1901-09-01,Oct 1900 to Sep 1901,8.695616,365,published-inputs,886,1701
1900-11-01,1901-10-01,Nov 1900 to Oct 1901,8.704110,365,published-inputs,875,1701
1900-12-01,1901-11-01,Dec 1900 to Nov 1901,8.556164,365,published-inputs,1030,1701
1901-01-01,1901-12-01,Jan 1901 to Dec 1901,8.267397,365,published-inputs,1386,1701
1901-02-01,1902-01-01,Feb 1901 to Jan 1902,8.386301,365,published-inputs,1258,1701
1901-03-01,1902-02-01,Mar 1901 to Feb 1902,8.340274,365,published-inputs,1318,1701
1901-04-01,1902-03-01,Apr 1901 to Mar 1902,8.561096,365,published-inputs,1025,1701
1901-05-01,1902-04-01,May 1901 to Apr 1902,8.470685,365,published-inputs,1153,1701
1901-06-01,1902-05-01,Jun 1901 to May 1902,8.232877,365,published-inputs,1416,1701
1901-07-01,1902-06-01,Jul 1901 to Jun 1902,8.249315,365,published-inputs,1404,1701
1901-08-01,1902-07-01,Aug 1901 to Jul 1902,8.003014,365,published-inputs,1539,1701
1901-09-01,1902-08-01,Sep 1901 to Aug 1902,7.884110,365,published-inputs,1590,1701
1901-10-01,1902-09-01,Oct 1901 to Sep 1902,7.818356,365,published-inputs,1612,1701
1901-11-01,1902-10-01,Nov 1901 to Oct 1902,7.818356,365,published-inputs,1612,1701
1901-12-01,1902-11-01,Dec 1901 to Nov 1902,7.974521,365,published-inputs,1556,1701
1902-01-01,1902-12-01,Jan 1902 to Dec 1902,8.042466,365,published-inputs,1523,1701
1902-02-01,1903-01-01,Feb 1902 to Jan 1903,7.983014,365,published-inputs,1548,1701
1902-03-01,1903-02-01,Mar 1902 to Feb 1903,8.358904,365,published-inputs,1292,1701
1902-04-01,1903-03-01,Apr 1902 to Mar 1903,8.358904,365,published-inputs,1293,1701
1902-05-01,1903-04-01,May 1902 to Apr 1903,8.309589,365,published-inputs,1352,1701
1902-06-01,1903-05-01,Jun 1902 to May 1903,8.470959,365,published-inputs,1152,1701
1902-07-01,1903-06-01,Jul 1902 to Jun 1903,8.372329,365,published-inputs,1277,1701
1902-08-01,1903-07-01,Aug 1902 to Jul 1903,8.380822,365,published-inputs,1264,1701
1902-09-01,1903-08-01,Sep 1902 to Aug 1903,8.355342,365,published-inputs,1300,1701
1902-10-01,1903-09-01,Oct 1902 to Sep 1903,8.347123,365,published-inputs,1309,1701
1902-11-01,1903-10-01,Nov 1902 to Oct 1903,8.406575,365,published-inputs,1228,1701
1902-12-01,1903-11-01,Dec 1902 to Nov 1903,8.398356,365,published-inputs,1235,1701
1903-01-01,1903-12-01,Jan 1903 to Dec 1903,8.330411,365,published-inputs,1330,1701
1903-02-01,1904-01-01,Feb 1903 to Jan 1904,8.355890,365,published-inputs,1298,1701
1903-03-01,1904-02-01,Mar 1903 to Feb 1904,8.127596,366,published-inputs,1481,1701
1903-04-01,1904-03-01,Apr 1903 to Mar 1904,7.932787,366,published-inputs,1569,1701
1903-05-01,1904-04-01,May 1903 to Apr 1904,8.072131,366,published-inputs,1511,1701
1903-06-01,1904-05-01,Jun 1903 to May 1904,8.021311,366,published-inputs,1532,1701
1903-07-01,1904-06-01,Jul 1903 to Jun 1904,8.062295,366,published-inputs,1515,1701
1903-08-01,1904-07-01,Aug 1903 to Jul 1904,8.214754,366,published-inputs,1432,1701
1903-09-01,1904-08-01,Sep 1903 to Aug 1904,8.274044,366,published-inputs,1382,1701
1903-10-01,1904-09-01,Oct 1903 to Sep 1904,8.265847,366,published-inputs,1389,1701
1903-11-01,1904-10-01,Nov 1903 to Oct 1904,8.223497,366,published-inputs,1423,1701
1903-12-01,1904-11-01,Dec 1903 to Nov 1904,8.149727,366,published-inputs,1467,1701
1904-01-01,1904-12-01,Jan 1904 to Dec 1904,8.217486,366,published-inputs,1427,1701
1904-02-01,1905-01-01,Feb 1904 to Jan 1905,8.183607,366,published-inputs,1449,1701
1904-03-01,1905-02-01,Mar 1904 to Feb 1905,8.304658,365,published-inputs,1357,1701
1904-04-01,1905-03-01,Apr 1904 to Mar 1905,8.491507,365,published-inputs,1129,1701
1904-05-01,1905-04-01,May 1904 to Apr 1905,8.425753,365,published-inputs,1211,1701
1904-06-01,1905-05-01,Jun 1904 to May 1905,8.468219,365,published-inputs,1157,1701
1904-07-01,1905-06-01,Jul 1904 to Jun 1905,8.575068,365,published-inputs,1017,1701
1904-08-01,1905-07-01,Aug 1904 to Jul 1905,8.558082,365,published-inputs,1028,1701
1904-09-01,1905-08-01,Sep 1904 to Aug 1905,8.532603,365,published-inputs,1066,1701
1904-10-01,1905-09-01,Oct 1904 to Sep 1905,8.483288,365,published-inputs,1139,1701
1904-11-01,1905-10-01,Nov 1904 to Oct 1905,8.279452,365,published-inputs,1377,1701
1904-12-01,1905-11-01,Dec 1904 to Nov 1905,8.221918,365,published-inputs,1425,1701
1905-01-01,1905-12-01,Jan 1905 to Dec 1905,8.298356,365,published-inputs,1363,1701
1905-02-01,1906-01-01,Feb 1905 to Jan 1906,8.417260,365,published-inputs,1219,1701
1905-03-01,1906-02-01,Mar 1905 to Feb 1906,8.286849,365,published-inputs,1373,1701
1905-04-01,1906-03-01,Apr 1905 to Mar 1906,8.142466,365,published-inputs,1474,1701
1905-05-01,1906-04-01,May 1905 to Apr 1906,8.101370,365,published-inputs,1494,1701
1905-06-01,1906-05-01,Jun 1905 to May 1906,8.033425,365,published-inputs,1525,1701
1905-07-01,1906-06-01,Jul 1905 to Jun 1906,7.992329,365,published-inputs,1545,1701
1905-08-01,1906-07-01,Aug 1905 to Jul 1906,7.890411,365,published-inputs,1585,1701
1905-09-01,1906-08-01,Sep 1905 to Aug 1906,8.060274,365,published-inputs,1516,1701
1905-10-01,1906-09-01,Oct 1905 to Sep 1906,8.183562,365,published-inputs,1450,1701
1905-11-01,1906-10-01,Nov 1905 to Oct 1906,8.455342,365,published-inputs,1178,1701
1905-12-01,1906-11-01,Dec 1905 to Nov 1906,8.619726,365,published-inputs,960,1701
1906-01-01,1906-12-01,Jan 1906 to Dec 1906,8.500822,365,published-inputs,1114,1701
1906-02-01,1907-01-01,Feb 1906 to Jan 1907,8.373425,365,published-inputs,1274,1701
1906-03-01,1907-02-01,Mar 1906 to Feb 1907,8.327397,365,published-inputs,1334,1701
1906-04-01,1907-03-01,Apr 1906 to Mar 1907,8.437808,365,published-inputs,1203,1701
1906-05-01,1907-04-01,May 1906 to Apr 1907,8.462466,365,published-inputs,1165,1701
1906-06-01,1907-05-01,Jun 1906 to May 1907,8.496438,365,published-inputs,1124,1701
1906-07-01,1907-06-01,Jul 1906 to Jun 1907,8.356712,365,published-inputs,1296,1701
1906-08-01,1907-07-01,Aug 1906 to Jul 1907,8.331233,365,published-inputs,1327,1701
1906-09-01,1907-08-01,Sep 1906 to Aug 1907,8.144384,365,published-inputs,1472,1701
1906-10-01,1907-09-01,Oct 1906 to Sep 1907,8.193699,365,published-inputs,1445,1701
1906-11-01,1907-10-01,Nov 1906 to Oct 1907,8.100274,365,published-inputs,1495,1701
1906-12-01,1907-11-01,Dec 1906 to Nov 1907,8.075616,365,published-inputs,1508,1701
1907-01-01,1907-12-01,Jan 1907 to Dec 1907,8.160548,365,published-inputs,1458,1701
1907-02-01,1908-01-01,Feb 1907 to Jan 1908,8.075616,365,published-inputs,1507,1701
1907-03-01,1908-02-01,Mar 1907 to Feb 1908,8.265847,366,published-inputs,1388,1701
1907-04-01,1908-03-01,Apr 1907 to Mar 1908,8.113388,366,published-inputs,1487,1701
1907-05-01,1908-04-01,May 1907 to Apr 1908,8.023224,366,published-inputs,1531,1701
1907-06-01,1908-05-01,Jun 1907 to May 1908,8.158743,366,published-inputs,1460,1701
1907-07-01,1908-06-01,Jul 1907 to Jun 1908,8.306284,366,published-inputs,1354,1701
1907-08-01,1908-07-01,Aug 1907 to Jul 1908,8.390984,366,published-inputs,1246,1701
1907-09-01,1908-08-01,Sep 1907 to Aug 1908,8.441803,366,published-inputs,1193,1701
1907-10-01,1908-09-01,Oct 1907 to Sep 1908,8.343443,366,published-inputs,1314,1701
1907-11-01,1908-10-01,Nov 1907 to Oct 1908,8.580601,366,published-inputs,1009,1701
1907-12-01,1908-11-01,Dec 1907 to Nov 1908,8.662568,366,published-inputs,919,1701
1908-01-01,1908-12-01,Jan 1908 to Dec 1908,8.662568,366,published-inputs,919,1701
1908-02-01,1909-01-01,Feb 1908 to Jan 1909,8.755738,366,published-inputs,817,1701
1908-03-01,1909-02-01,Mar 1908 to Feb 1909,8.612877,365,published-inputs,971,1701
1908-04-01,1909-03-01,Apr 1908 to Mar 1909,8.544932,365,published-inputs,1045,1701
1908-05-01,1909-04-01,May 1908 to Apr 1909,8.733973,365,published-inputs,839,1701
1908-06-01,1909-05-01,Jun 1908 to May 1909,8.640548,365,published-inputs,936,1701
